-74.08458441,4.690899718,373.3254107,335.6867675,122,4103,Ferias,999276.515,1010388.062,Transversal  67 Bis,Calle 80,1,1,0,0,SENCILLA,NO,4.69014066,-74.08402878,{2DF484C8-C7FC-48A8-9105-7543F7AFB5E5}
-74.07472646,4.727337047,403.7716766,412.5251535,123,3004,Gratamira,1000323.247,1014544.858,Av Suba Cl 135,Suba,2,1,0,0,SENCILLA,NO,4.72773094,-74.07459429,{99F0DC60-AD8E-4F9A-83DD-6330D77E09C5}
-74.07228152,4.711930038,411.3228697,380.0351285,124,3006,Niza - Calle 127,1000585.974,1012770.779,Av Suba Cl 127,Suba,2,2,0,0,SENCILLA,NO,4.71168779,-74.07222629,{783C3C78-5528-41BF-A045-389DBA0E02EE}
-74.12557321,4.564658065,246.7315939,69.47063965,125,9003,Socorro,994670.7435,996504.5214,Carrera 16B - Carrera 14A,Caracas,2,2,0,0,SENCILLA,NO,4.56458879,-74.12553274,{28693BED-C50F-4F8D-9C4D-D9E6592A13F5}
-74.09370652,4.57693711,345.1517972,95.36446855,126,10002,AV. 1 Mayo,998107.4835,997735.5728,AV. 1? Mayo con Cra 7,Cr 7-10,3,2,0,0,SENCILLA,NO,4.57572274,-74.09456268,{EE41224E-8763-42E1-9DA3-5103744DCC80}
-74.08183585,4.59402109,381.8143252,131.3908597,127,10005,Bicentenario,999601.2809,999872.7684,Kra 10 -Cl5,Cr 7-10,0,2,1,116,INTERMEDIA,SI,4.59504984,-74.08110114,{0A48E18C-2187-4DCB-9C24-F716163269F8}
-74.11158095,4.627885905,289.9466681,202.8043717,128,5107,Américas - Carrera 53A,996270.6619,1003490.132,Amï¿½ricas - KR 53A,Americas,4,1,0,0,SENCILLA,NO,4.62776126,-74.11111797,{D25E6235-5922-46A6-B6EF-95990EE5CEAD}
-74.09863149,4.571414387,329.9410289,83.71825024,130,10001,Country Sur,997669.5769,997257.0969,Kra 10- Cl28 sur,Cr 7-10,2,2,0,0,SENCILLA,NO,4.57139572,-74.09850883,{A20BF267-63FB-4F01-8D54-BAEF241E5035}
-74.123754,4.593792071,252.3502189,130.9079071,131,7007,NQS - Calle 38A S,994958.4944,999755.5112,AutoSur - Kr 39A,NQS,2,1,0,0,SENCILLA,NO,4.59398803,-74.12294152,{54C04091-808B-4055-AFF7-8B79167038EB}
-74.13038805,4.570301904,231.8609664,81.37226639,132,8002,Biblioteca,994147.225,997138.8606,Calle 48A Sur,Tunal,2,1,0,0,SENCILLA,NO,4.57032486,-74.13025087,{F5B73244-1865-4F8B-BEA6-B19FC066AF1C}
